,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
23468,158257.0,0.6511,10,08/08/16,IF63O,2016,2,7.1,45,Formado,1
23469,158257.0,0.6511,10,08/08/16,EL66L,2016,2,8.3,30,Formado,2
23472,158257.0,0.6511,10,08/08/16,EL62O,2016,2,6.8,45,Formado,3
23478,158257.0,0.6511,10,08/08/16,GE70D,2016,2,7.6,30,Formado,4
23483,158257.0,0.6511,10,08/08/16,EL62A,2016,2,6.8,60,Formado,5
23484,158257.0,0.6511,10,08/08/16,ES60A,2016,2,7.7,30,Formado,6
23485,158257.0,0.6511,10,08/08/16,ES60F,2016,2,6.3,30,Formado,7
23486,158257.0,0.6511,10,08/08/16,EL66C,2016,2,6.7,60,Formado,8
23487,158257.0,0.6511,10,08/08/16,IF61B,2016,2,8.7,60,Formado,9
23488,158257.0,0.6511,10,08/08/16,QB60A,2016,2,8.8,30,Formado,10
23489,158257.0,0.6511,10,08/08/16,IF62C,2016,2,9.3,60,Formado,11
23495,158257.0,0.6511,10,08/08/16,IF65D,2016,2,8.8,45,Formado,12
23496,158257.0,0.6511,10,08/08/16,IF65E,2016,2,6.9,60,Formado,13
23497,158257.0,0.6511,10,08/08/16,IF65C,2016,2,7.3,45,Formado,14
23498,158257.0,0.6511,10,08/08/16,EL63B,2016,2,6.2,75,Formado,15
23499,158257.0,0.6511,10,08/08/16,FI64C,2016,2,6.3,60,Formado,16
23500,158257.0,0.6511,10,08/08/16,IF64C,2016,2,7.1,45,Formado,17
23501,158257.0,0.6511,10,08/08/16,EL65G,2016,2,6.6,60,Formado,18
23503,158257.0,0.6511,10,08/08/16,ES60B,2016,2,10.0,30,Formado,19
23504,158257.0,0.6511,10,08/08/16,IF63C,2016,2,6.0,45,Formado,20
23505,158257.0,0.6511,10,08/08/16,IF63E,2016,2,6.8,60,Formado,21
23506,158257.0,0.6511,10,08/08/16,IF66B,2016,2,7.7,60,Formado,22
23507,158257.0,0.6511,10,08/08/16,ES61A,2016,2,7.4,30,Formado,23
23508,158257.0,0.6511,10,08/08/16,QB62A,2016,2,7.2,90,Formado,24
23511,158257.0,0.6511,10,08/08/16,FI63A,2016,2,6.0,75,Formado,25
23512,158257.0,0.6511,10,08/08/16,IF62J,2016,2,9.5,45,Formado,26
23513,158257.0,0.6511,10,08/08/16,QB65A,2016,2,8.8,30,Formado,27
23514,158257.0,0.6511,10,08/08/16,FI62A,2016,2,8.4,75,Formado,28
23515,158257.0,0.6511,10,08/08/16,IF61C,2016,2,7.3,90,Formado,29
23516,158257.0,0.6511,10,08/08/16,GE60D,2016,2,7.6,30,Formado,30
23517,158257.0,0.6511,10,08/08/16,FI61A,2016,2,7.4,75,Formado,31
23518,158257.0,0.6511,10,08/08/16,MA63B,2016,2,7.7,60,Formado,32
23519,158257.0,0.6511,10,08/08/16,MA61B,2016,2,7.8,90,Formado,33
23520,158257.0,0.6511,10,08/08/16,FI66A,2016,2,6.0,30,Formado,34
23521,158257.0,0.6511,10,08/08/16,MA62A,2016,2,7.1,60,Formado,35
23522,158257.0,0.6511,10,08/08/16,MA63A,2016,2,6.1,60,Formado,36
23523,158257.0,0.6511,10,08/08/16,MA65A,2016,2,8.7,60,Formado,37
23524,158257.0,0.6511,10,08/08/16,MA61A,2016,2,6.1,90,Formado,38
23587,158257.0,0.6511,10,08/08/16,ES70N,2016,2,6.3,30,Formado,39
23588,158257.0,0.6511,10,08/08/16,EL64O,2016,2,6.1,75,Formado,40
23466,158257.0,0.6511,10,08/08/16,QB70E,2017,1,8.8,30,Formado,41
23467,158257.0,0.6511,10,08/08/16,ES70P,2017,1,7.7,45,Formado,42
23470,158257.0,0.6511,10,08/08/16,FI72N,2017,1,8.4,30,Formado,43
23471,158257.0,0.6511,10,08/08/16,FI70D,2017,1,6.0,30,Formado,44
23473,158257.0,0.6511,10,08/08/16,QB70C,2017,1,7.2,75,Formado,45
23474,158257.0,0.6511,10,08/08/16,ES70G,2017,1,9.0,45,Formado,46
23475,158257.0,0.6511,10,08/08/16,MA71A,2017,1,6.1,90,Formado,47
23476,158257.0,0.6511,10,08/08/16,MA70H,2017,1,8.7,60,Formado,48
23477,158257.0,0.6511,10,08/08/16,MA73A,2017,1,6.1,60,Formado,49
23479,158257.0,0.6511,10,08/08/16,FI70A,2017,1,6.3,60,Formado,50
23480,158257.0,0.6511,10,08/08/16,MA70G,2017,1,7.7,60,Formado,51
23481,158257.0,0.6511,10,08/08/16,MA71B,2017,1,7.8,90,Formado,52
23482,158257.0,0.6511,10,08/08/16,MA72A,2017,1,7.1,60,Formado,53
23526,158257.0,0.6511,10,08/08/16,EEX22,2017,1,9.0,45,Formado,54
23527,158257.0,0.6511,10,08/08/16,EEE31,2017,1,6.1,60,Formado,55
23528,158257.0,0.6511,10,08/08/16,CSW30,2017,1,6.7,60,Formado,56
23531,158257.0,0.6511,10,08/08/16,FI74N,2017,1,6.0,30,Formado,57
23532,158257.0,0.6511,10,08/08/16,EEF11,2017,1,6.8,30,Formado,58
23533,158257.0,0.6511,10,08/08/16,EEX21,2017,1,9.5,45,Formado,59
23538,158257.0,0.6511,10,08/08/16,EEQ31,2017,1,6.6,75,Formado,60
23541,158257.0,0.6511,10,08/08/16,EEX11,2017,1,9.0,45,Formado,61
