,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
27034,172208.0,0.8848,10,18/03/15,MA61B,2015,1,8.6,90,Formado,1
27036,172208.0,0.8848,10,18/03/15,MA61A,2015,1,9.7,90,Formado,2
27037,172208.0,0.8848,10,18/03/15,FI61A,2015,1,8.6,75,Formado,3
27046,172208.0,0.8848,10,18/03/15,IF61B,2015,1,8.9,60,Formado,4
27062,172208.0,0.8848,10,18/03/15,ES61A,2015,1,9.4,30,Formado,5
27063,172208.0,0.8848,10,18/03/15,IF61C,2015,1,9.4,90,Formado,6
27074,172208.0,0.8848,10,18/03/15,FI71M,2015,1,8.6,60,Formado,7
27079,172208.0,0.8848,10,18/03/15,MA71A,2015,1,9.7,90,Formado,8
27085,172208.0,0.8848,10,18/03/15,MA71B,2015,1,8.6,90,Formado,9
27106,172208.0,0.8848,10,18/03/15,ES70R,2015,1,9.4,30,Formado,10
27035,172208.0,0.8848,10,18/03/15,FI62A,2015,2,8.1,75,Formado,11
27040,172208.0,0.8848,10,18/03/15,MA62A,2015,2,8.0,60,Formado,12
27043,172208.0,0.8848,10,18/03/15,MA72A,2015,2,8.0,60,Formado,13
27047,172208.0,0.8848,10,18/03/15,IF62C,2015,2,9.7,60,Formado,14
27056,172208.0,0.8848,10,18/03/15,QB62A,2015,2,8.9,90,Formado,15
27059,172208.0,0.8848,10,18/03/15,FI63A,2015,2,7.1,75,Formado,16
27060,172208.0,0.8848,10,18/03/15,IF62J,2015,2,9.0,45,Formado,17
27071,172208.0,0.8848,10,18/03/15,EL62O,2015,2,10.0,45,Formado,18
27072,172208.0,0.8848,10,18/03/15,FI72N,2015,2,9.5,30,Formado,19
27075,172208.0,0.8848,10,18/03/15,FI72M,2015,2,7.4,60,Formado,20
27078,172208.0,0.8848,10,18/03/15,FI73A,2015,2,7.1,75,Formado,21
27104,172208.0,0.8848,10,18/03/15,QB70D,2015,2,8.9,90,Formado,22
27038,172208.0,0.8848,10,18/03/15,MA63B,2016,1,8.7,60,Formado,23
27041,172208.0,0.8848,10,18/03/15,MA63A,2016,1,8.8,60,Formado,24
27042,172208.0,0.8848,10,18/03/15,MA65A,2016,1,9.1,60,Formado,25
27044,172208.0,0.8848,10,18/03/15,ES60A,2016,1,10.0,30,Formado,26
27052,172208.0,0.8848,10,18/03/15,IF63E,2016,1,8.8,60,Formado,27
27053,172208.0,0.8848,10,18/03/15,EL63B,2016,1,9.3,75,Formado,28
27058,172208.0,0.8848,10,18/03/15,IF63C,2016,1,10.0,45,Formado,29
27066,172208.0,0.8848,10,18/03/15,IF63O,2016,1,8.2,45,Formado,30
27076,172208.0,0.8848,10,18/03/15,ES70L,2016,1,10.0,30,Formado,31
27080,172208.0,0.8848,10,18/03/15,MA70H,2016,1,9.1,60,Formado,32
27081,172208.0,0.8848,10,18/03/15,MA73A,2016,1,8.8,60,Formado,33
27084,172208.0,0.8848,10,18/03/15,MA70G,2016,1,8.7,60,Formado,34
27045,172208.0,0.8848,10,18/03/15,ES60F,2016,2,9.8,30,Formado,35
27048,172208.0,0.8848,10,18/03/15,EL65G,2016,2,10.0,60,Formado,36
27049,172208.0,0.8848,10,18/03/15,EL65A,2016,2,8.6,90,Formado,37
27050,172208.0,0.8848,10,18/03/15,IF64J,2016,2,9.4,45,Formado,38
27051,172208.0,0.8848,10,18/03/15,IF65C,2016,2,10.0,45,Formado,39
27054,172208.0,0.8848,10,18/03/15,FI64C,2016,2,10.0,60,Formado,40
27055,172208.0,0.8848,10,18/03/15,IF64C,2016,2,9.8,45,Formado,41
27067,172208.0,0.8848,10,18/03/15,EL64O,2016,2,9.7,75,Formado,42
27101,172208.0,0.8848,10,18/03/15,ES70N,2016,2,9.8,30,Formado,43
