,ID_ANONIMO,CR,PERIODO,INGRESSO,CODIGO,ANO,PERIODO.1,NOTA,CH,SITUACAOALUNO,RowNumber
2949,90729.0,0.7686,10,03/08/15,ES70R,2015,2,8.0,30,Formado,1
2950,90729.0,0.7686,10,03/08/15,IF63O,2015,2,8.5,45,Formado,2
2951,90729.0,0.7686,10,03/08/15,EL64O,2015,2,8.4,75,Formado,3
2956,90729.0,0.7686,10,03/08/15,EL62O,2015,2,7.6,45,Formado,4
2992,90729.0,0.7686,10,03/08/15,MA63C,2015,2,7.8,60,Formado,5
2993,90729.0,0.7686,10,03/08/15,MA61A,2015,2,8.0,90,Formado,6
2994,90729.0,0.7686,10,03/08/15,FI61A,2015,2,7.9,75,Formado,7
2995,90729.0,0.7686,10,03/08/15,MA64A,2015,2,8.0,60,Formado,8
2996,90729.0,0.7686,10,03/08/15,MA65A,2015,2,6.2,60,Formado,9
2997,90729.0,0.7686,10,03/08/15,MA62A,2015,2,6.0,60,Formado,10
2998,90729.0,0.7686,10,03/08/15,MA63A,2015,2,6.9,60,Formado,11
2999,90729.0,0.7686,10,03/08/15,IF62J,2015,2,8.0,45,Formado,12
3001,90729.0,0.7686,10,03/08/15,FI63A,2015,2,6.3,75,Formado,13
3004,90729.0,0.7686,10,03/08/15,IF61C,2015,2,10.0,90,Formado,14
3005,90729.0,0.7686,10,03/08/15,GE60D,2015,2,6.5,30,Formado,15
3006,90729.0,0.7686,10,03/08/15,FI62B,2015,2,7.7,60,Formado,16
3007,90729.0,0.7686,10,03/08/15,FI64A,2015,2,7.2,60,Formado,17
3008,90729.0,0.7686,10,03/08/15,EL6AE,2015,2,9.0,60,Formado,18
3011,90729.0,0.7686,10,03/08/15,FI62A,2015,2,7.2,75,Formado,19
3012,90729.0,0.7686,10,03/08/15,MA61B,2015,2,7.0,90,Formado,20
3013,90729.0,0.7686,10,03/08/15,MA63B,2015,2,8.0,60,Formado,21
3015,90729.0,0.7686,10,03/08/15,EL65G,2015,2,6.8,60,Formado,22
3016,90729.0,0.7686,10,03/08/15,EL63B,2015,2,8.3,75,Formado,23
3018,90729.0,0.7686,10,03/08/15,IF63E,2015,2,7.8,60,Formado,24
3019,90729.0,0.7686,10,03/08/15,IF63C,2015,2,10.0,45,Formado,25
3020,90729.0,0.7686,10,03/08/15,IF63F,2015,2,8.5,60,Formado,26
3022,90729.0,0.7686,10,03/08/15,ES61A,2015,2,8.0,30,Formado,27
3023,90729.0,0.7686,10,03/08/15,QB62A,2015,2,7.5,90,Formado,28
3025,90729.0,0.7686,10,03/08/15,IF66J,2015,2,7.6,45,Formado,29
3026,90729.0,0.7686,10,03/08/15,EL66H,2015,2,8.9,60,Formado,30
3029,90729.0,0.7686,10,03/08/15,IF66C,2015,2,8.3,60,Formado,31
3030,90729.0,0.7686,10,03/08/15,IF65D,2015,2,8.5,45,Formado,32
3033,90729.0,0.7686,10,03/08/15,IF64J,2015,2,9.3,45,Formado,33
3034,90729.0,0.7686,10,03/08/15,EL65A,2015,2,8.3,90,Formado,34
3037,90729.0,0.7686,10,03/08/15,EL66C,2015,2,8.4,60,Formado,35
3043,90729.0,0.7686,10,03/08/15,EL68E,2015,2,8.0,60,Formado,36
3047,90729.0,0.7686,10,03/08/15,ES60G,2015,2,8.1,30,Formado,37
3048,90729.0,0.7686,10,03/08/15,ES60A,2015,2,7.5,30,Formado,38
3049,90729.0,0.7686,10,03/08/15,ES60F,2015,2,8.4,30,Formado,39
3053,90729.0,0.7686,10,03/08/15,IF62C,2015,2,8.2,60,Formado,40
3054,90729.0,0.7686,10,03/08/15,IF61B,2015,2,6.9,60,Formado,41
2958,90729.0,0.7686,10,03/08/15,EL66L,2016,1,8.4,30,Formado,42
3014,90729.0,0.7686,10,03/08/15,IF64C,2016,1,6.7,45,Formado,43
3017,90729.0,0.7686,10,03/08/15,FI64C,2016,1,9.7,60,Formado,44
3028,90729.0,0.7686,10,03/08/15,EL65H,2016,1,6.2,90,Formado,45
3051,90729.0,0.7686,10,03/08/15,EL68A,2016,1,10.0,60,Formado,46
2952,90729.0,0.7686,10,03/08/15,GE70F,2016,2,8.0,30,Formado,47
2955,90729.0,0.7686,10,03/08/15,FI70D,2016,2,1.9,30,Formado,48
2957,90729.0,0.7686,10,03/08/15,EL66K,2016,2,6.0,75,Formado,49
2987,90729.0,0.7686,10,03/08/15,CSA31,2016,2,9.6,45,Formado,50
3009,90729.0,0.7686,10,03/08/15,GE60B,2016,2,8.0,30,Formado,51
3024,90729.0,0.7686,10,03/08/15,IF66B,2016,2,7.4,60,Formado,52
3031,90729.0,0.7686,10,03/08/15,IF65E,2016,2,7.4,60,Formado,53
3032,90729.0,0.7686,10,03/08/15,IF65C,2016,2,9.6,45,Formado,54
3045,90729.0,0.7686,10,03/08/15,EL66D,2016,2,7.8,60,Formado,55
3050,90729.0,0.7686,10,03/08/15,IF67D,2016,2,7.8,60,Formado,56
3055,90729.0,0.7686,10,03/08/15,GE60G,2016,2,6.2,30,Formado,57
